44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 59 80 81 80 81 80 81 80 81 80 81 80 81 80 81 80 81 85 85 0 0 0 0 57 0 78 26 27 28 26 26 26 79 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 80 81 80 81 80 81 80 81
57 57 57 57 0 0 0 0 0 0 0 0 44 44 44 44 64 65 64 65 64 65 64 65 64 65 64 65 64 65 64 65 57 57 57 57 0 0 0 0 57 57 57 57 57 57 57 57 0 0 0 0 44 44 44 44 76 83 83 83 83 83 83 77 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
57 57 57 57 57 0 0 0 57 0 0 0 44 44 44 44 80 81 80 81 80 81 80 81 80 81 80 81 80 81 80 81 57 57 57 57 57 0 0 0 57 57 57 57 57 57 57 57 57 0 0 0 44 44 44 44 90 18 18 18 18 18 18 90 44 44 44 44 57 0 0 0 80 81 80 81 80 81 80 81
57 57 57 57 0 0 0 0 0 0 0 0 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 57 57 70 71 0 0 0 0 14 14 14 14 14 14 14 14 0 0 0 0 44 44 44 44 90 18 18 18 18 18 18 90 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
57 57 57 57 0 0 57 0 0 0 57 0 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 57 57 86 87 0 0 57 0 85 85 85 85 85 85 85 85 0 0 57 0 44 44 44 44 92 23 23 23 23 23 23 93 44 44 44 44 0 0 57 0 80 81 80 81 80 81 80 81
1 1 1 1 1 1 2 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 44 44 44 44 44 44 44 0 0 0 0 44 44 44 44 15 10 10 10 10 10 10 31 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 2 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 44 3 44 3 44 3 44 3 57 0 0 0 44 44 44 44 15 75 75 75 75 75 75 31 44 44 44 44 57 0 0 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 44 3 44 3 44 3 44 0 0 0 0 44 44 44 44 15 75 11 12 68 69 75 31 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 44 44 44 44 44 44 44 44 0 0 57 0 44 44 44 44 78 26 27 28 74 74 26 79 44 44 44 44 0 0 57 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 0 0 0 0 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 57 0 0 0 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 64 65 64 65 64 65 64 65 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 80 81 80 81 80 81 80 81 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 0 0 57 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 0 0 0 0 44 44 44 44 45 46 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 44 44 44 44 0 0 0 0 76 83 83 83 83 83 83 77 0 0 0 0 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 57 0 0 0 44 44 44 44 61 62 44 44 44 3 44 3 44 3 44 3 44 44 44 44 57 0 0 0 44 3 44 3 57 0 0 0 90 18 18 18 18 18 18 90 57 0 0 0 44 3 44 3 44 44 44 44 44 44 44 44 57 0 0 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 0 0 0 0 44 44 44 44 64 65 64 65 3 44 3 44 3 44 3 44 44 44 44 44 0 0 0 0 3 44 3 44 0 0 0 0 90 18 18 18 18 18 18 90 0 0 0 0 3 44 3 44 44 44 44 44 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 0 0 57 0 44 44 44 44 80 81 80 81 44 44 44 44 44 44 44 44 44 44 44 44 0 0 57 0 44 44 44 44 0 0 57 0 92 23 23 23 23 23 23 93 0 0 57 0 44 44 44 44 44 44 44 44 44 44 44 44 0 0 57 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 0 0 0 0 44 44 44 44 51 51 51 51 51 51 51 51 51 51 51 51 44 44 44 44 0 0 0 0 44 44 44 44 0 0 0 0 15 10 10 10 10 10 10 31 0 0 0 0 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 57 0 0 0 44 44 44 44 50 20 20 20 20 20 20 20 20 20 20 84 44 44 44 44 57 0 0 0 44 44 44 44 57 0 0 0 15 75 75 75 75 75 75 31 57 0 0 0 44 44 44 44 44 44 44 44 44 3 44 3 57 0 0 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 0 0 0 0 44 44 44 44 50 20 20 20 20 20 20 20 20 20 20 84 44 44 44 44 0 0 0 0 44 44 44 44 0 0 0 0 15 75 11 12 66 67 75 31 0 0 0 0 44 44 44 44 44 44 44 44 3 44 3 44 0 0 0 0 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 0 0 57 0 44 44 44 44 50 20 20 20 20 20 20 20 20 20 20 84 44 44 44 44 0 0 57 0 44 44 44 44 0 0 57 0 78 26 27 28 74 74 26 79 0 0 57 0 44 44 44 44 44 44 44 44 44 44 44 44 0 0 57 0 80 81 80 81 80 81 80 81
17 17 17 17 17 17 36 36 57 57 57 57 44 44 44 44 50 20 20 20 20 20 20 20 20 20 20 84 44 44 44 44 57 57 57 57 44 44 44 44 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 64 65 64 65 64 65 64 65
17 17 17 17 17 17 36 36 57 57 57 57 44 44 44 44 50 20 20 20 20 20 20 20 20 20 20 84 44 44 44 44 57 57 57 57 44 44 44 44 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 80 81 80 81 80 81 80 81
55 55 55 55 55 55 52 36 57 57 57 57 44 44 44 44 50 20 20 20 20 20 20 20 20 20 20 84 44 44 44 44 57 57 57 57 44 44 44 44 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 64 65 64 65 64 65 64 65
55 55 55 55 55 55 55 52 55 55 55 55 55 55 55 55 50 20 20 20 20 20 20 20 20 20 20 84 55 55 60 60 55 55 55 55 55 55 60 60 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 80 81 80 81 80 81 80 81
44 44 44 44 44 44 42 43 0 0 0 0 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 44 44 44 44 57 57 57 57 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 44 44 44 44 44 44 44 44 0 0 0 0 64 65 64 65 64 65 64 65
44 44 44 44 44 44 58 59 57 0 0 0 44 3 44 3 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 57 0 0 0 44 44 44 44 57 57 57 57 44 44 44 44 44 3 44 3 44 3 44 3 57 0 0 0 44 3 44 3 44 3 44 3 57 0 0 0 80 81 80 81 80 81 80 81
44 44 44 44 44 44 42 43 0 0 0 0 3 44 3 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 0 0 44 44 44 44 57 57 70 71 44 44 44 44 3 44 3 44 3 44 3 44 0 0 0 0 3 44 3 44 3 44 3 44 0 0 0 0 64 65 64 65 64 65 64 65
44 44 44 44 44 44 58 59 0 0 57 0 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 0 0 57 0 44 44 44 44 57 57 86 87 44 44 44 44 44 44 44 44 44 44 44 44 0 0 57 0 44 44 44 44 44 44 44 44 0 0 57 0 80 81 80 81 80 81 80 81
44 44 44 44 44 44 42 43 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 0 0 0 0 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 64 65 64 65 64 65 64 65
44 44 44 44 44 44 58 59 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 0 0 0 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 80 81 80 81 80 81 80 81
44 44 44 44 44 44 42 43 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 0 0 0 0 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 64 65 64 65 64 65 64 65
44 44 44 44 44 44 58 59 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 0 0 57 0 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 80 81 80 81 80 81 80 81
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 42 43 0 0 0 0 42 43 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 58 59 57 0 0 0 58 59 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 42 43 0 0 0 0 42 43 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 58 59 0 0 57 0 58 59 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 42 43 0 0 0 0 42 43 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 58 59 57 0 0 0 58 59 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 42 43 0 0 0 0 42 43 44 44 44 44 44 44 44 44 44 44 42 43 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 58 59 0 0 57 0 58 59 44 44 44 44 44 44 44 44 44 44 58 59 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
